2024-12-17 18:38:10,598 - root - INFO - Loaded camera cache from c:\!AndriiShramko\inventions\SDKGOPROShramko\GoProControl\api\v2\v39\data\camera_cache.json
2024-12-17 18:38:10,600 - root - INFO - Loaded cached camera devices:
2024-12-17 18:38:10,601 - root - INFO - Name: C3461326143885, IP: 172.28.185.51
2024-12-17 18:38:10,610 - root - INFO - Name: C3461350386740, IP: 172.27.140.51
2024-12-17 18:38:10,612 - root - INFO - Stopping recording on all cameras...
2024-12-17 18:38:10,641 - urllib3.connectionpool - DEBUG - Starting new HTTP connection (1): 172.28.185.51:8080
2024-12-17 18:38:10,643 - urllib3.connectionpool - DEBUG - Starting new HTTP connection (1): 172.27.140.51:8080
2024-12-17 18:38:10,779 - urllib3.connectionpool - DEBUG - http://172.28.185.51:8080 "GET /gopro/camera/state HTTP/11" 200 1411
2024-12-17 18:38:10,780 - urllib3.connectionpool - DEBUG - http://172.27.140.51:8080 "GET /gopro/camera/state HTTP/11" 200 1422
2024-12-17 18:38:10,785 - urllib3.connectionpool - DEBUG - Starting new HTTP connection (1): 172.28.185.51:8080
2024-12-17 18:38:10,788 - urllib3.connectionpool - DEBUG - Starting new HTTP connection (1): 172.27.140.51:8080
2024-12-17 18:38:11,302 - urllib3.connectionpool - DEBUG - http://172.27.140.51:8080 "GET /gopro/camera/shutter/stop HTTP/11" 200 0
2024-12-17 18:38:11,328 - root - INFO - Recording stopped successfully on camera 172.27.140.51.
2024-12-17 18:38:11,366 - urllib3.connectionpool - DEBUG - http://172.28.185.51:8080 "GET /gopro/camera/shutter/stop HTTP/11" 200 0
2024-12-17 18:38:11,367 - root - INFO - Recording stopped successfully on camera 172.28.185.51.
